date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
01:18:29	0/0	---M--	302	error ('Moved%20Temporarily')	text/html	date:Fri,%2020%20May%202016%2006:18:29%20GMT	http://museopedrodeosma.org/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fmuseopedrodeosma.org%2Frecursos%2F&format=xml	/home/merunga/websites/museopedrodeosma/museopedrodeosma.org/wp-json/oembed/1.0/embed.c014ce.delayed	(from http://museopedrodeosma.org/recursos/)
01:18:30	132/132	---MC-	404	error ('Not%20Found')	text/xml	date:Fri,%2020%20May%202016%2006:18:29%20GMT	http://museopedrodeosma.org/en/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fmuseopedrodeosma.org%2Frecursos%2F&format=xml	/home/merunga/websites/museopedrodeosma/museopedrodeosma.org/en/wp-json/oembed/1.0/embed14ce	(from http://museopedrodeosma.org/recursos/)
01:18:30	39353/39353	---MC-	404	error ('Not%20Found')	text/html	date:Fri,%2020%20May%202016%2006:18:28%20GMT	http://museopedrodeosma.org/en/recursos-educativos/	/home/merunga/websites/museopedrodeosma/museopedrodeosma.org/en/recursos-educativos/index.html	(from http://museopedrodeosma.org/recursos-educativos/)
01:18:30	0/0	---M--	302	error ('Moved%20Temporarily')	text/html	date:Fri,%2020%20May%202016%2006:18:30%20GMT	http://museopedrodeosma.org/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fmuseopedrodeosma.org%2Fmapa-de-las-salas-del-museo%2F	/home/merunga/websites/museopedrodeosma/museopedrodeosma.org/wp-json/oembed/1.0/embed5804	(from http://museopedrodeosma.org/mapa-de-las-salas-del-museo/)
01:18:31	0/0	---M--	302	error ('Moved%20Temporarily')	text/html	date:Fri,%2020%20May%202016%2006:18:30%20GMT	http://museopedrodeosma.org/?p=1392	/home/merunga/websites/museopedrodeosma/museopedrodeosma.org/indexd486.html	(from http://museopedrodeosma.org/mapa-de-las-salas-del-museo/)
01:18:31	73/73	---MC-	404	error ('Not%20Found')	application/json	date:Fri,%2020%20May%202016%2006:18:31%20GMT	http://museopedrodeosma.org/en/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fmuseopedrodeosma.org%2Fmapa-de-las-salas-del-museo%2F	/home/merunga/websites/museopedrodeosma/museopedrodeosma.org/en/wp-json/oembed/1.0/embed5804	(from http://museopedrodeosma.org/mapa-de-las-salas-del-museo/)
01:18:32	0/0	---M--	302	error ('Moved%20Temporarily')	text/html	date:Fri,%2020%20May%202016%2006:18:31%20GMT	http://museopedrodeosma.org/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fmuseopedrodeosma.org%2Fmapa-de-las-salas-del-museo%2F&format=xml	/home/merunga/websites/museopedrodeosma/museopedrodeosma.org/wp-json/oembed/1.0/embedd307	(from http://museopedrodeosma.org/mapa-de-las-salas-del-museo/)
01:18:32	132/132	---MC-	404	error ('Not%20Found')	text/xml	date:Fri,%2020%20May%202016%2006:18:32%20GMT	http://museopedrodeosma.org/en/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fmuseopedrodeosma.org%2Fmapa-de-las-salas-del-museo%2F&format=xml	/home/merunga/websites/museopedrodeosma/museopedrodeosma.org/en/wp-json/oembed/1.0/embedd307	(from http://museopedrodeosma.org/mapa-de-las-salas-del-museo/)
01:18:33	0/0	---M--	302	error ('Moved%20Temporarily')	text/html	date:Fri,%2020%20May%202016%2006:18:32%20GMT	http://museopedrodeosma.org/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fmuseopedrodeosma.org%2Fagenda%2F	/home/merunga/websites/museopedrodeosma/museopedrodeosma.org/wp-json/oembed/1.0/embedb9fc	(from http://museopedrodeosma.org/agenda/)
01:18:33	0/0	---M--	302	error ('Moved%20Temporarily')	text/html	date:Fri,%2020%20May%202016%2006:18:33%20GMT	http://museopedrodeosma.org/?p=153	/home/merunga/websites/museopedrodeosma/museopedrodeosma.org/indexd7d8.html	(from http://museopedrodeosma.org/agenda/)
01:18:33	73/73	---MC-	404	error ('Not%20Found')	application/json	date:Fri,%2020%20May%202016%2006:18:33%20GMT	http://museopedrodeosma.org/en/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fmuseopedrodeosma.org%2Fagenda%2F	/home/merunga/websites/museopedrodeosma/museopedrodeosma.org/en/wp-json/oembed/1.0/embedb9fc	(from http://museopedrodeosma.org/agenda/)
01:18:34	0/0	---M--	302	error ('Moved%20Temporarily')	text/html	date:Fri,%2020%20May%202016%2006:18:33%20GMT	http://museopedrodeosma.org/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fmuseopedrodeosma.org%2Fagenda%2F&format=xml	/home/merunga/websites/museopedrodeosma/museopedrodeosma.org/wp-json/oembed/1.0/embed9e4c	(from http://museopedrodeosma.org/agenda/)
01:18:35	132/132	---MC-	404	error ('Not%20Found')	text/xml	date:Fri,%2020%20May%202016%2006:18:34%20GMT	http://museopedrodeosma.org/en/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fmuseopedrodeosma.org%2Fagenda%2F&format=xml	/home/merunga/websites/museopedrodeosma/museopedrodeosma.org/en/wp-json/oembed/1.0/embed9e4c	(from http://museopedrodeosma.org/agenda/)
01:18:35	0/0	---M--	302	error ('Moved%20Temporarily')	text/html	date:Fri,%2020%20May%202016%2006:18:35%20GMT	http://museopedrodeosma.org/2016/05/16/la-noche-de-los-museos-de-barranco-3era-edicion/	/home/merunga/websites/museopedrodeosma/museopedrodeosma.org/2016/05/16/la-noche-de-los-museos-de-barranco-3era-edicion/index.html	(from http://museopedrodeosma.org/agenda/)
01:18:35	0/0	---M--	302	error ('Moved%20Temporarily')	text/html	date:Fri,%2020%20May%202016%2006:18:35%20GMT	http://museopedrodeosma.org/author/admin/	/home/merunga/websites/museopedrodeosma/museopedrodeosma.org/author/admin/index.html	(from http://museopedrodeosma.org/agenda/)
01:18:35	0/0	---M--	302	error ('Moved%20Temporarily')	text/html	date:Fri,%2020%20May%202016%2006:18:35%20GMT	http://museopedrodeosma.org/2016/04/18/italian-glamour-lima-2016/	/home/merunga/websites/museopedrodeosma/museopedrodeosma.org/2016/04/18/italian-glamour-lima-2016/index.html	(from http://museopedrodeosma.org/agenda/)
01:18:36	0/0	---M--	302	error ('Moved%20Temporarily')	text/html	date:Fri,%2020%20May%202016%2006:18:35%20GMT	http://museopedrodeosma.org/2016/04/18/las-mujeres-en-nuestra-coleccion-recorrido-tematico/	/home/merunga/websites/museopedrodeosma/museopedrodeosma.org/2016/04/18/las-mujeres-en-nuestra-coleccion-recorrido-tematico/index.html	(from http://museopedrodeosma.org/agenda/)
01:18:36	2610/2610	---MC-	200	added ('OK')	application/json	date:Fri,%2020%20May%202016%2006:18:35%20GMT	http://museopedrodeosma.org/en/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fmuseopedrodeosma.org%2Fen%2F2016%2F05%2F16%2Fla-noche-de-los-museos-de-barranco-3era-edicion%2F	/home/merunga/websites/museopedrodeosma/museopedrodeosma.org/en/wp-json/oembed/1.0/embed5215.json	(from http://museopedrodeosma.org/en/2016/05/16/la-noche-de-los-museos-de-barranco-3era-edicion/)
01:18:36	0/0	---M--	302	error ('Moved%20Temporarily')	text/html	date:Fri,%2020%20May%202016%2006:18:35%20GMT	http://museopedrodeosma.org/2016/02/26/harto-arte/	/home/merunga/websites/museopedrodeosma/museopedrodeosma.org/2016/02/26/harto-arte/index.html	(from http://museopedrodeosma.org/agenda/)
01:18:36	0/0	---M--	302	error ('Moved%20Temporarily')	text/html	date:Fri,%2020%20May%202016%2006:18:36%20GMT	http://museopedrodeosma.org/2016/02/26/vuelve-la-noche-de-los-museos/	/home/merunga/websites/museopedrodeosma/museopedrodeosma.org/2016/02/26/vuelve-la-noche-de-los-museos/index.html	(from http://museopedrodeosma.org/agenda/)
01:18:37	2732/2732	---MC-	200	added ('OK')	text/xml	date:Fri,%2020%20May%202016%2006:18:36%20GMT	http://museopedrodeosma.org/en/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fmuseopedrodeosma.org%2Fen%2F2016%2F05%2F16%2Fla-noche-de-los-museos-de-barranco-3era-edicion%2F&format=xml	/home/merunga/websites/museopedrodeosma/museopedrodeosma.org/en/wp-json/oembed/1.0/embed721c	(from http://museopedrodeosma.org/en/2016/05/16/la-noche-de-los-museos-de-barranco-3era-edicion/)
01:18:37	0/0	---M--	302	error ('Moved%20Temporarily')	text/html	date:Fri,%2020%20May%202016%2006:18:36%20GMT	http://museopedrodeosma.org/2016/04/	/home/merunga/websites/museopedrodeosma/museopedrodeosma.org/2016/04/index.html	(from http://museopedrodeosma.org/agenda/)
01:18:37	0/0	---M--	302	error ('Moved%20Temporarily')	text/html	date:Fri,%2020%20May%202016%2006:18:37%20GMT	http://museopedrodeosma.org/2016/05/16/	/home/merunga/websites/museopedrodeosma/museopedrodeosma.org/2016/05/16/index.html	(from http://museopedrodeosma.org/agenda/)
01:18:37	1078/1078	---M--	200	added ('OK')	application/javascript	date:Thu,%2019%20Nov%202015%2003:15:28%20GMT	http://museopedrodeosma.org/wp-includes/js/comment-reply.min.js?ver=4.4.3	/home/merunga/websites/museopedrodeosma/museopedrodeosma.org/wp-includes/js/comment-reply.mincb20.js	(from http://museopedrodeosma.org/en/2016/05/16/la-noche-de-los-museos-de-barranco-3era-edicion/)
01:18:39	0/0	---M--	302	error ('Moved%20Temporarily')	text/html	date:Fri,%2020%20May%202016%2006:18:37%20GMT	http://museopedrodeosma.org/2016/05/	/home/merunga/websites/museopedrodeosma/museopedrodeosma.org/2016/05/index.html	(from http://museopedrodeosma.org/agenda/)
01:18:39	0/0	---M--	302	error ('Moved%20Temporarily')	text/html	date:Fri,%2020%20May%202016%2006:18:38%20GMT	http://museopedrodeosma.org/2016/02/	/home/merunga/websites/museopedrodeosma/museopedrodeosma.org/2016/02/index.html	(from http://museopedrodeosma.org/agenda/)
01:18:40	0/0	---M--	302	error ('Moved%20Temporarily')	text/html	date:Fri,%2020%20May%202016%2006:18:39%20GMT	http://museopedrodeosma.org/category/uncategorized/	/home/merunga/websites/museopedrodeosma/museopedrodeosma.org/category/uncategorized/index.html	(from http://museopedrodeosma.org/agenda/)
01:18:41	896/896	---MC-	200	added ('OK')	application/rss+xml	etag:%22a8780890a7661f88ffdff7a07fbdcd7f%22	http://museopedrodeosma.org/en/2016/05/16/la-noche-de-los-museos-de-barranco-3era-edicion/feed/	/home/merunga/websites/museopedrodeosma/museopedrodeosma.org/en/2016/05/16/la-noche-de-los-museos-de-barranco-3era-edicion/feed/index.html	(from http://museopedrodeosma.org/en/2016/05/16/la-noche-de-los-museos-de-barranco-3era-edicion/)
01:18:41	20451/20451	---M--	200	added ('OK')	image/jpeg	date:Mon,%2018%20Apr%202016%2015:48:02%20GMT	http://museopedrodeosma.org/wp-content/uploads/2016/04/Italian-Glamour3.jpg	/home/merunga/websites/museopedrodeosma/museopedrodeosma.org/wp-content/uploads/2016/04/Italian-Glamour3.jpg	(from http://museopedrodeosma.org/en/author/admin/)
01:18:42	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2020%20May%202016%2006:18:41%20GMT	http://museopedrodeosma.org/en/?p=1696	/home/merunga/websites/museopedrodeosma/museopedrodeosma.org/en/index4fb0.html	(from http://museopedrodeosma.org/en/2016/05/16/la-noche-de-los-museos-de-barranco-3era-edicion/)
01:18:43	0/0	---M--	302	error ('Moved%20Temporarily')	text/html	date:Fri,%2020%20May%202016%2006:18:42%20GMT	http://museopedrodeosma.org/es/2016/05/16/la-noche-de-los-museos-de-barranco-3era-edicion/	/home/merunga/websites/museopedrodeosma/museopedrodeosma.org/es/2016/05/16/la-noche-de-los-museos-de-barranco-3era-edicion/index.html	(from http://museopedrodeosma.org/en/2016/05/16/la-noche-de-los-museos-de-barranco-3era-edicion/)
01:18:44	2532/2532	---MC-	200	added ('OK')	application/json	date:Fri,%2020%20May%202016%2006:18:43%20GMT	http://museopedrodeosma.org/en/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fmuseopedrodeosma.org%2Fen%2F2016%2F04%2F18%2Fitalian-glamour-lima-2016%2F	/home/merunga/websites/museopedrodeosma/museopedrodeosma.org/en/wp-json/oembed/1.0/embedc961.json	(from http://museopedrodeosma.org/en/2016/04/18/italian-glamour-lima-2016/)
01:18:45	45628/45628	---M--	200	added ('OK')	image/jpeg	date:Fri,%2026%20Feb%202016%2015:33:10%20GMT	http://museopedrodeosma.org/wp-content/uploads/2016/02/blog2.jpg	/home/merunga/websites/museopedrodeosma/museopedrodeosma.org/wp-content/uploads/2016/02/blog2.jpg	(from http://museopedrodeosma.org/en/author/admin/)
01:18:46	2654/2654	---MC-	200	added ('OK')	text/xml	date:Fri,%2020%20May%202016%2006:18:45%20GMT	http://museopedrodeosma.org/en/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fmuseopedrodeosma.org%2Fen%2F2016%2F04%2F18%2Fitalian-glamour-lima-2016%2F&format=xml	/home/merunga/websites/museopedrodeosma/museopedrodeosma.org/en/wp-json/oembed/1.0/embed768c	(from http://museopedrodeosma.org/en/2016/04/18/italian-glamour-lima-2016/)
01:18:47	50224/50224	---M--	200	added ('OK')	image/jpeg	date:Fri,%2026%20Feb%202016%2015:27:30%20GMT	http://museopedrodeosma.org/wp-content/uploads/2016/02/blog1.jpg	/home/merunga/websites/museopedrodeosma/museopedrodeosma.org/wp-content/uploads/2016/02/blog1.jpg	(from http://museopedrodeosma.org/en/author/admin/)
01:18:47	1323/1323	---M--	200	added ('OK')	image/jpeg	date:Wed,%2011%20Jan%201984%2008:00:00%20GMT	http://1.gravatar.com/avatar/72dd972d5b6498e6d2eb5cd754e10f3d?s=80&d=mm&r=g	/home/merunga/websites/museopedrodeosma/1.gravatar.com/avatar/72dd972d5b6498e6d2eb5cd754e10f3d8a63.png	(from http://museopedrodeosma.org/en/2016/04/18/italian-glamour-lima-2016/)
01:18:48	0/0	---M--	302	error ('Moved%20Temporarily')	text/html	date:Fri,%2020%20May%202016%2006:18:47%20GMT	http://museopedrodeosma.org/es/author/admin/	/home/merunga/websites/museopedrodeosma/museopedrodeosma.org/es/author/admin/index.html	(from http://museopedrodeosma.org/en/author/admin/)
01:18:48	1323/1323	---M--	200	added ('OK')	image/jpeg	date:Wed,%2011%20Jan%201984%2008:00:00%20GMT	http://1.gravatar.com/avatar/af7d9ae02da0abb33fe01252041a9c74?s=80&d=mm&r=g	/home/merunga/websites/museopedrodeosma/1.gravatar.com/avatar/af7d9ae02da0abb33fe01252041a9c748a63.png	(from http://museopedrodeosma.org/en/2016/04/18/italian-glamour-lima-2016/)
01:18:49	1323/1323	---M--	200	added ('OK')	image/jpeg	date:Wed,%2011%20Jan%201984%2008:00:00%20GMT	http://1.gravatar.com/avatar/41cb9eb6fbdbc4b07a885797fbb350f2?s=80&d=mm&r=g	/home/merunga/websites/museopedrodeosma/1.gravatar.com/avatar/41cb9eb6fbdbc4b07a885797fbb350f28a63.png	(from http://museopedrodeosma.org/en/2016/04/18/italian-glamour-lima-2016/)
01:18:50	1323/1323	---M--	200	added ('OK')	image/jpeg	date:Wed,%2011%20Jan%201984%2008:00:00%20GMT	http://2.gravatar.com/avatar/2cce3fe97e8be396d637768f085c5037?s=80&d=mm&r=g	/home/merunga/websites/museopedrodeosma/2.gravatar.com/avatar/2cce3fe97e8be396d637768f085c50378a63.png	(from http://museopedrodeosma.org/en/2016/04/18/italian-glamour-lima-2016/)
01:18:51	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2020%20May%202016%2006:18:50%20GMT	http://museopedrodeosma.org/en/?p=1492	/home/merunga/websites/museopedrodeosma/museopedrodeosma.org/en/index1f6b.html	(from http://museopedrodeosma.org/en/2016/04/18/italian-glamour-lima-2016/)
01:18:52	2620/2620	---MC-	200	added ('OK')	application/json	date:Fri,%2020%20May%202016%2006:18:51%20GMT	http://museopedrodeosma.org/en/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fmuseopedrodeosma.org%2Fen%2F2016%2F04%2F18%2Flas-mujeres-en-nuestra-coleccion-recorrido-tematico%2F	/home/merunga/websites/museopedrodeosma/museopedrodeosma.org/en/wp-json/oembed/1.0/embed0d50.json	(from http://museopedrodeosma.org/en/2016/04/18/las-mujeres-en-nuestra-coleccion-recorrido-tematico/)
01:18:53	10872/10872	---MC-	200	added ('OK')	application/rss+xml	etag:%222b3a55fe9bc88ec19e9dbc399200a68d%22	http://museopedrodeosma.org/en/author/admin/feed/	/home/merunga/websites/museopedrodeosma/museopedrodeosma.org/en/author/admin/feed/index.html	(from http://museopedrodeosma.org/en/author/admin/)
01:18:53	7478/7478	---MC-	200	added ('OK')	application/rss+xml	etag:%22a8780890a7661f88ffdff7a07fbdcd7f%22	http://museopedrodeosma.org/en/2016/04/18/italian-glamour-lima-2016/feed/	/home/merunga/websites/museopedrodeosma/museopedrodeosma.org/en/2016/04/18/italian-glamour-lima-2016/feed/index.html	(from http://museopedrodeosma.org/en/2016/04/18/italian-glamour-lima-2016/)
01:18:54	2742/2742	---MC-	200	added ('OK')	text/xml	date:Fri,%2020%20May%202016%2006:18:53%20GMT	http://museopedrodeosma.org/en/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fmuseopedrodeosma.org%2Fen%2F2016%2F04%2F18%2Flas-mujeres-en-nuestra-coleccion-recorrido-tematico%2F&format=xml	/home/merunga/websites/museopedrodeosma/museopedrodeosma.org/en/wp-json/oembed/1.0/embed2666	(from http://museopedrodeosma.org/en/2016/04/18/las-mujeres-en-nuestra-coleccion-recorrido-tematico/)
01:18:54	0/0	---M--	302	error ('Moved%20Temporarily')	text/html	date:Fri,%2020%20May%202016%2006:18:54%20GMT	http://museopedrodeosma.org/es/2016/04/18/italian-glamour-lima-2016/	/home/merunga/websites/museopedrodeosma/museopedrodeosma.org/es/2016/04/18/italian-glamour-lima-2016/index.html	(from http://museopedrodeosma.org/en/2016/04/18/italian-glamour-lima-2016/)
01:18:55	2463/2463	---MC-	200	added ('OK')	application/json	date:Fri,%2020%20May%202016%2006:18:54%20GMT	http://museopedrodeosma.org/en/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fmuseopedrodeosma.org%2Fen%2F2016%2F02%2F26%2Fharto-arte%2F	/home/merunga/websites/museopedrodeosma/museopedrodeosma.org/en/wp-json/oembed/1.0/embed2248.json	(from http://museopedrodeosma.org/en/2016/02/26/harto-arte/)
01:18:57	2585/2585	---MC-	200	added ('OK')	text/xml	date:Fri,%2020%20May%202016%2006:18:56%20GMT	http://museopedrodeosma.org/en/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fmuseopedrodeosma.org%2Fen%2F2016%2F02%2F26%2Fharto-arte%2F&format=xml	/home/merunga/websites/museopedrodeosma/museopedrodeosma.org/en/wp-json/oembed/1.0/embedcd57	(from http://museopedrodeosma.org/en/2016/02/26/harto-arte/)
01:19:05	53676/53676	---MC-	200	added ('OK')	text/html	date:Fri,%2020%20May%202016%2006:18:54%20GMT	http://museopedrodeosma.org/en/2016/04/18/italian-glamour-lima-2016/?replytocom=5	/home/merunga/websites/museopedrodeosma/museopedrodeosma.org/en/2016/04/18/italian-glamour-lima-2016/index8e42.html	(from http://museopedrodeosma.org/en/2016/04/18/italian-glamour-lima-2016/)
01:19:07	53687/53687	---MC-	200	added ('OK')	text/html	date:Fri,%2020%20May%202016%2006:18:54%20GMT	http://museopedrodeosma.org/en/2016/04/18/italian-glamour-lima-2016/?replytocom=6	/home/merunga/websites/museopedrodeosma/museopedrodeosma.org/en/2016/04/18/italian-glamour-lima-2016/index267f.html	(from http://museopedrodeosma.org/en/2016/04/18/italian-glamour-lima-2016/)
01:19:07	2499/2499	---MC-	200	added ('OK')	application/json	date:Fri,%2020%20May%202016%2006:19:06%20GMT	http://museopedrodeosma.org/en/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fmuseopedrodeosma.org%2Fen%2F2016%2F02%2F26%2Fvuelve-la-noche-de-los-museos%2F	/home/merunga/websites/museopedrodeosma/museopedrodeosma.org/en/wp-json/oembed/1.0/embed3879.json	(from http://museopedrodeosma.org/en/2016/02/26/vuelve-la-noche-de-los-museos/)
01:19:09	53716/53716	---MC-	200	added ('OK')	text/html	date:Fri,%2020%20May%202016%2006:18:57%20GMT	http://museopedrodeosma.org/en/2016/04/18/italian-glamour-lima-2016/?replytocom=7	/home/merunga/websites/museopedrodeosma/museopedrodeosma.org/en/2016/04/18/italian-glamour-lima-2016/index41b7.html	(from http://museopedrodeosma.org/en/2016/04/18/italian-glamour-lima-2016/)
01:19:10	2621/2621	---MC-	200	added ('OK')	text/xml	date:Fri,%2020%20May%202016%2006:19:08%20GMT	http://museopedrodeosma.org/en/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fmuseopedrodeosma.org%2Fen%2F2016%2F02%2F26%2Fvuelve-la-noche-de-los-museos%2F&format=xml	/home/merunga/websites/museopedrodeosma/museopedrodeosma.org/en/wp-json/oembed/1.0/embedd378	(from http://museopedrodeosma.org/en/2016/02/26/vuelve-la-noche-de-los-museos/)
01:19:24	753527/753527	---M--	200	added ('OK')	image/jpeg	date:Mon,%2016%20May%202016%2022:11:49%20GMT	http://museopedrodeosma.org/wp-content/uploads/2016/05/Post-fb-01-web-1.jpg	/home/merunga/websites/museopedrodeosma/museopedrodeosma.org/wp-content/uploads/2016/05/Post-fb-01-web-1.jpg	(from http://museopedrodeosma.org/en/2016/05/16/la-noche-de-los-museos-de-barranco-3era-edicion/)
01:19:26	53687/53687	---MC-	200	added ('OK')	text/html	date:Fri,%2020%20May%202016%2006:19:07%20GMT	http://museopedrodeosma.org/en/2016/04/18/italian-glamour-lima-2016/?replytocom=8	/home/merunga/websites/museopedrodeosma/museopedrodeosma.org/en/2016/04/18/italian-glamour-lima-2016/index94a5.html	(from http://museopedrodeosma.org/en/2016/04/18/italian-glamour-lima-2016/)
01:19:29	53694/53694	---MC-	200	added ('OK')	text/html	date:Fri,%2020%20May%202016%2006:19:10%20GMT	http://museopedrodeosma.org/en/2016/04/18/italian-glamour-lima-2016/?replytocom=10	/home/merunga/websites/museopedrodeosma/museopedrodeosma.org/en/2016/04/18/italian-glamour-lima-2016/index6944.html	(from http://museopedrodeosma.org/en/2016/04/18/italian-glamour-lima-2016/)
01:19:30	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2020%20May%202016%2006:19:29%20GMT	http://museopedrodeosma.org/en/?p=1483	/home/merunga/websites/museopedrodeosma/museopedrodeosma.org/en/indexd34f.html	(from http://museopedrodeosma.org/en/2016/04/18/las-mujeres-en-nuestra-coleccion-recorrido-tematico/)
01:19:32	0/0	---M--	302	error ('Moved%20Temporarily')	text/html	date:Fri,%2020%20May%202016%2006:19:30%20GMT	http://museopedrodeosma.org/es/2016/04/18/las-mujeres-en-nuestra-coleccion-recorrido-tematico/	/home/merunga/websites/museopedrodeosma/museopedrodeosma.org/es/2016/04/18/las-mujeres-en-nuestra-coleccion-recorrido-tematico/index.html	(from http://museopedrodeosma.org/en/2016/04/18/las-mujeres-en-nuestra-coleccion-recorrido-tematico/)
01:19:32	53674/53674	---MC-	200	added ('OK')	text/html	date:Fri,%2020%20May%202016%2006:19:10%20GMT	http://museopedrodeosma.org/en/2016/04/18/italian-glamour-lima-2016/?replytocom=9	/home/merunga/websites/museopedrodeosma/museopedrodeosma.org/en/2016/04/18/italian-glamour-lima-2016/indexfc06.html	(from http://museopedrodeosma.org/en/2016/04/18/italian-glamour-lima-2016/)
01:19:33	902/902	---MC-	200	added ('OK')	application/rss+xml	etag:%22a8780890a7661f88ffdff7a07fbdcd7f%22	http://museopedrodeosma.org/en/2016/04/18/las-mujeres-en-nuestra-coleccion-recorrido-tematico/feed/	/home/merunga/websites/museopedrodeosma/museopedrodeosma.org/en/2016/04/18/las-mujeres-en-nuestra-coleccion-recorrido-tematico/feed/index.html	(from http://museopedrodeosma.org/en/2016/04/18/las-mujeres-en-nuestra-coleccion-recorrido-tematico/)
01:19:33	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2020%20May%202016%2006:19:32%20GMT	http://museopedrodeosma.org/en/?p=931	/home/merunga/websites/museopedrodeosma/museopedrodeosma.org/en/indexf785.html	(from http://museopedrodeosma.org/en/2016/02/26/harto-arte/)
01:19:34	799/799	---MC-	200	added ('OK')	application/rss+xml	etag:%22a8780890a7661f88ffdff7a07fbdcd7f%22	http://museopedrodeosma.org/en/2016/02/26/harto-arte/feed/	/home/merunga/websites/museopedrodeosma/museopedrodeosma.org/en/2016/02/26/harto-arte/feed/index.html	(from http://museopedrodeosma.org/en/2016/02/26/harto-arte/)
01:19:34	0/0	---M--	302	error ('Moved%20Temporarily')	text/html	date:Fri,%2020%20May%202016%2006:19:33%20GMT	http://museopedrodeosma.org/es/2016/02/26/harto-arte/	/home/merunga/websites/museopedrodeosma/museopedrodeosma.org/es/2016/02/26/harto-arte/index.html	(from http://museopedrodeosma.org/en/2016/02/26/harto-arte/)
01:19:35	2257/2257	---MC-	200	added ('OK')	application/json	date:Fri,%2020%20May%202016%2006:19:33%20GMT	http://museopedrodeosma.org/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fmuseopedrodeosma.org%2Fservicios%2F	/home/merunga/websites/museopedrodeosma/museopedrodeosma.org/wp-json/oembed/1.0/embed8f27.json	(from http://museopedrodeosma.org/servicios/)
01:19:35	41607/41607	---MC-	200	added ('OK')	text/html	date:Fri,%2020%20May%202016%2006:19:24%20GMT	http://museopedrodeosma.org/en/2016/04/18/	/home/merunga/websites/museopedrodeosma/museopedrodeosma.org/en/2016/04/18/index.html	(from http://museopedrodeosma.org/en/2016/04/18/italian-glamour-lima-2016/)
01:19:35	2330/2330	---MC-	200	added ('OK')	text/xml	date:Fri,%2020%20May%202016%2006:19:34%20GMT	http://museopedrodeosma.org/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fmuseopedrodeosma.org%2Fservicios%2F&format=xml	/home/merunga/websites/museopedrodeosma/museopedrodeosma.org/wp-json/oembed/1.0/embed0eef	(from http://museopedrodeosma.org/servicios/)
01:19:36	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2020%20May%202016%2006:19:35%20GMT	http://museopedrodeosma.org/en/?p=924	/home/merunga/websites/museopedrodeosma/museopedrodeosma.org/en/index6cd8.html	(from http://museopedrodeosma.org/en/2016/02/26/vuelve-la-noche-de-los-museos/)
01:19:36	832/832	---MC-	200	added ('OK')	application/rss+xml	etag:%22a8780890a7661f88ffdff7a07fbdcd7f%22	http://museopedrodeosma.org/en/2016/02/26/vuelve-la-noche-de-los-museos/feed/	/home/merunga/websites/museopedrodeosma/museopedrodeosma.org/en/2016/02/26/vuelve-la-noche-de-los-museos/feed/index.html	(from http://museopedrodeosma.org/en/2016/02/26/vuelve-la-noche-de-los-museos/)
01:19:36	0/0	---M--	302	error ('Moved%20Temporarily')	text/html	date:Fri,%2020%20May%202016%2006:19:36%20GMT	http://museopedrodeosma.org/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fmuseopedrodeosma.org%2Feventos-corporativos%2F	/home/merunga/websites/museopedrodeosma/museopedrodeosma.org/wp-json/oembed/1.0/embed27eb	(from http://museopedrodeosma.org/eventos-corporativos/)
01:19:36	0/0	---M--	302	error ('Moved%20Temporarily')	text/html	date:Fri,%2020%20May%202016%2006:19:36%20GMT	http://museopedrodeosma.org/es/2016/02/26/vuelve-la-noche-de-los-museos/	/home/merunga/websites/museopedrodeosma/museopedrodeosma.org/es/2016/02/26/vuelve-la-noche-de-los-museos/index.html	(from http://museopedrodeosma.org/en/2016/02/26/vuelve-la-noche-de-los-museos/)
